{상품명: [2736] 말하는 손인형 오리},"{제조사: China Dashuo Industry Co., Limited}","{판매가: 14,900원 }",{모델명: 2736},{KC 인증번호: CB061R4737-9001}
"품명 및 모델명 완구, 매직교구",재질 폴리에스터,안전확인번호 CB061R4737-9001 (인증번호를 클릭하시면 상세 확인이 가능합니다.),"제조자(수입자) QINGDAO GUOXING HENGXIN INDUSTRY AND TRADE CO., LTD(매직캐슬)",사용연령 3세이상,제조국 중국,동일모델 출시년월 제품에 표기,주의사항 및 안전표시 화기에 가까이 하지 마세요.,품질보증기준 제품하자 시 교환은 가능하나 사용 후 A/S 되지 않습니다.,A/S책임자/전화번호 제품 판매자에게 문의 (고객이 제품을 구입한 곳에 문의)
